ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;769;1331;0;0;0,6728;0,1505;0;0,3662;0;0;635017,5000
0;0;0;0;0;0;781;1407;0;0;0,6833;0,1591;0;0,3569;0;0;693917,5000
0;0;0;0;0;0;794;1449;0;0;0,6947;0,1639;0;0,3540;0;0;726992,5000
0;0;0;0;0;0;806;1497;0;0;0,7052;0,1693;0;0,3500;0;0;765392,5000
0;0;0;0;0;0;819;1545;0;0;0,7165;0,1747;0;0,3464;0;0;804392,5000
0;0;0;0;0;0;840;1670;0;0;0,7349;0,1889;0;0,3347;0;0;908080,0000
0;0;0;0;0;0;854;1743;0;0;0,7472;0,1971;0;0,3288;0;0;969911,0000
0;0;0;0;0;0;876;1821;0;0;0,7664;0,2059;0;0,3248;0;0;1037381,0000
0;0;0;0;0;0;890;1886;0;0;0,7787;0,2133;0;0,3206;0;0;1094776,0000
0;0;0;0;0;0;906;1978;0;0;0,7927;0,2237;0;0,3141;0;0;1177392,0000
0;0;0;0;0;0;920;2038;0;0;0,8049;0,2305;0;0,3110;0;0;1232172,0000
0;0;0;0;0;0;929;2104;0;0;0,8128;0,2380;0;0,3063;0;0;1293189,0000
0;0;0;0;0;0;940;2174;0;0;0,8224;0,2459;0;0,3019;0;0;1358604,0000
0;0;0;0;0;0;948;2244;0;0;0,8294;0,2538;0;0,2970;0;0;1424684,0000
0;0;0;0;0;0;963;2304;0;0;0,8425;0,2606;0;0,2948;0;0;1482014,0000
0;0;0;0;0;0;979;2451;0;0;0,8565;0,2772;0;0,2854;0;0;1624751,0000
0;0;0;0;0;0;988;2561;0;0;0,8644;0,2896;0;0,2784;0;0;1732936,0000
0;0;0;0;0;0;995;2637;0;0;0,8705;0,2982;0;0,2740;0;0;1808290,0000
0;0;0;0;0;0;1006;2699;0;0;0,8801;0,3052;0;0,2715;0;0;1870321,0000
0;0;0;0;0;0;1013;2775;0;0;0,8863;0,3138;0;0,2674;0;0;1947043,0000
0;0;0;0;0;0;1021;2842;0;0;0,8933;0,3214;0;0,2643;0;0;2015182,0000
0;0;0;0;0;0;1025;2895;0;0;0,8968;0,3274;0;0,2615;0;0;2069401,0000
0;0;0;0;0;0;1032;2967;0;0;0,9029;0,3356;0;0,2581;0;0;2143453,0000
0;0;0;0;0;0;1036;3018;0;0;0,9064;0,3413;0;0,2556;0;0;2196187,0000
0;0;0;0;0;0;1039;3062;0;0;0,9090;0,3463;0;0,2534;0;0;2241837,0000
0;0;0;0;0;0;1044;3102;0;0;0,9134;0,3508;0;0,2518;0;0;2283497,0000
0;0;0;0;0;0;1050;3184;0;0;0,9186;0,3601;0;0,2480;0;0;2369351,0000
0;0;0;0;0;0;1051;3223;0;0;0,9195;0,3645;0;0,2459;0;0;2410320,5000
0;0;0;0;0;0;1057;3262;0;0;0,9248;0,3689;0;0,2447;0;0;2451426,5000
0;0;0;0;0;0;1059;3312;0;0;0,9265;0,3746;0;0,2423;0;0;2504326,5000
0;0;0;0;0;0;1064;3397;0;0;0,9309;0,3842;0;0,2385;0;0;2594554,0000
0;0;0;0;0;0;1072;3456;0;0;0,9379;0,3909;0;0,2367;0;0;2657566,0000
