ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;1134;7813;0;0;0,9921;0,8836;0;0,1267;0;0;7457756,0000
0;0;0;0;0;0;1134;7854;0;0;0,9921;0,8883;0;0,1262;0;0;7504250,0000
0;0;0;0;0;0;1135;7892;0;0;0,9930;0,8926;0;0,1257;0;0;7547361,0000
0;0;0;0;0;0;1136;7955;0;0;0,9939;0,8997;0;0,1250;0;0;7618897,5000
0;0;0;0;0;0;1136;8090;0;0;0,9939;0,9150;0;0,1231;0;0;7772257,5000
0;0;0;0;0;0;1138;8215;0;0;0,9956;0,9291;0;0,1217;0;0;7914382,5000
0;0;0;0;0;0;1138;8265;0;0;0,9956;0,9347;0;0,1210;0;0;7971282,5000
0;0;0;0;0;0;1139;8310;0;0;0,9965;0,9398;0;0,1205;0;0;8022515,0000
0;0;0;0;0;0;1140;8378;0;0;0,9974;0,9475;0;0,1198;0;0;8100001,0000
0;0;0;0;0;0;1140;8594;0;0;0,9974;0,9720;0;0,1171;0;0;8346241,0000
0;0;0;0;0;0;1140;8659;0;0;0,9974;0,9793;0;0,1163;0;0;8420341,0000
0;0;0;0;0;0;1143;8782;0;0;1,0000;0,9932;0;0,1152;0;0;8560745,5000
0;0;0;0;0;0;1143;8817;0;0;1,0000;0,9972;0;0,1148;0;0;8600750,5000
0;0;0;0;0;0;1143;8825;0;0;1,0000;0,9981;0;0,1147;0;0;8609894,5000
0;0;0;0;0;0;1143;8828;0;0;1,0000;0,9984;0;0,1146;0;0;8613323,5000
0;0;0;0;0;0;1143;8833;0;0;1,0000;0,9990;0;0,1146;0;0;8619038,5000
0;0;0;0;0;0;1143;8836;0;0;1,0000;0,9993;0;0,1145;0;0;8622467,5000
0;0;0;0;0;0;1143;8837;0;0;1,0000;0,9994;0;0,1145;0;0;8623610,5000
0;0;0;0;0;0;1143;8840;0;0;1,0000;0,9998;0;0,1145;0;0;8627039,5000
0;0;0;0;0;0;1143;8842;0;0;1,0000;1,0000;0;0,1145;0;0;0,8538
