ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;555;421;0;0;0,4856;0,0476;0;0,5686;0;0;173265,0000
0;0;0;0;0;0;568;445;0;0;0,4969;0,0503;0;0,5607;0;0;186741,0000
0;0;0;0;0;0;577;480;0;0;0,5048;0,0543;0;0,5459;0;0;206778,5000
0;0;0;0;0;0;597;511;0;0;0,5223;0,0578;0;0,5388;0;0;224975,5000
0;0;0;0;0;0;606;551;0;0;0,5302;0,0623;0;0,5238;0;0;249035,5000
0;0;0;0;0;0;619;588;0;0;0,5416;0,0665;0;0,5128;0;0;271698,0000
0;0;0;0;0;0;643;630;0;0;0,5626;0,0713;0;0,5051;0;0;298200,0000
0;0;0;0;0;0;654;668;0;0;0,5722;0,0755;0;0,4947;0;0;322843,0000
0;0;0;0;0;0;664;696;0;0;0,5809;0,0787;0;0,4882;0;0;341295,0000
0;0;0;0;0;0;681;750;0;0;0,5958;0,0848;0;0,4759;0;0;377610,0000
0;0;0;0;0;0;696;803;0;0;0,6089;0,0908;0;0,4643;0;0;414100,5000
0;0;0;0;0;0;709;845;0;0;0,6203;0,0956;0;0,4562;0;0;443605,5000
0;0;0;0;0;0;724;893;0;0;0,6334;0,1010;0;0,4477;0;0;477997,5000
0;0;0;0;0;0;738;941;0;0;0,6457;0,1064;0;0,4395;0;0;513085,5000
0;0;0;0;0;0;755;1011;0;0;0,6605;0,1143;0;0,4275;0;0;565340,5000
0;0;0;0;0;0;765;1062;0;0;0,6693;0,1201;0;0,4187;0;0;604100,5000
0;0;0;0;0;0;783;1117;0;0;0,6850;0,1263;0;0,4121;0;0;646670,5000
0;0;0;0;0;0;790;1182;0;0;0,6912;0,1337;0;0,4006;0;0;697793,0000
0;0;0;0;0;0;798;1233;0;0;0,6982;0,1394;0;0,3929;0;0;738287,0000
0;0;0;0;0;0;807;1272;0;0;0,7060;0,1439;0;0,3882;0;0;769584,5000
0;0;0;0;0;0;821;1323;0;0;0,7183;0,1496;0;0,3829;0;0;811098,5000
0;0;0;0;0;0;834;1385;0;0;0,7297;0,1566;0;0,3758;0;0;862403,5000
0;0;0;0;0;0;841;1448;0;0;0,7358;0,1638;0;0,3674;0;0;915166,0000
0;0;0;0;0;0;845;1506;0;0;0,7393;0,1703;0;0,3594;0;0;964060,0000
0;0;0;0;0;0;853;1571;0;0;0,7463;0,1777;0;0,3519;0;0;1019245,0000
0;0;0;0;0;0;858;1634;0;0;0,7507;0,1848;0;0,3443;0;0;1073141,5000
0;0;0;0;0;0;872;1759;0;0;0,7629;0,1989;0;0,3314;0;0;1181266,5000
0;0;0;0;0;0;880;1810;0;0;0,7699;0,2047;0;0,3271;0;0;1225942,5000
0;0;0;0;0;0;886;1899;0;0;0,7752;0,2148;0;0,3181;0;0;1304529,5000
0;0;0;0;0;0;894;1979;0;0;0,7822;0,2238;0;0,3112;0;0;1375729,5000
0;0;0;0;0;0;914;2110;0;0;0,7997;0,2386;0;0,3022;0;0;1494153,5000
0;0;0;0;0;0;924;2199;0;0;0,8084;0,2487;0;0,2959;0;0;1575944,5000
0;0;0;0;0;0;934;2271;0;0;0,8171;0,2568;0;0,2914;0;0;1642832,5000
0;0;0;0;0;0;947;2339;0;0;0,8285;0,2645;0;0,2882;0;0;1706786,5000
0;0;0;0;0;0;951;2410;0;0;0,8320;0,2726;0;0,2830;0;0;1774165,5000
0;0;0;0;0;0;958;2517;0;0;0,8381;0,2847;0;0,2757;0;0;1876297,0000
0;0;0;0;0;0;972;2678;0;0;0,8504;0,3029;0;0,2663;0;0;2031662,0000
0;0;0;0;0;0;979;2769;0;0;0,8565;0,3132;0;0,2612;0;0;2120432,5000
0;0;0;0;0;0;981;2859;0;0;0,8583;0,3233;0;0,2555;0;0;2208632,5000
0;0;0;0;0;0;986;2956;0;0;0,8626;0,3343;0;0,2501;0;0;2304032,0000
0;0;0;0;0;0;1001;3088;0;0;0,8758;0,3492;0;0,2448;0;0;2435174,0000
0;0;0;0;0;0;1010;3230;0;0;0,8836;0,3653;0;0,2382;0;0;2577955,0000
0;0;0;0;0;0;1013;3304;0;0;0,8863;0,3737;0;0,2347;0;0;2652806,0000
0;0;0;0;0;0;1015;3386;0;0;0,8880;0,3829;0;0,2306;0;0;2735954,0000
0;0;0;0;0;0;1020;3466;0;0;0,8924;0,3920;0;0,2274;0;0;2817354,0000
0;0;0;0;0;0;1020;3543;0;0;0,8924;0,4007;0;0,2235;0;0;2895894,0000
0;0;0;0;0;0;1021;3625;0;0;0,8933;0,4100;0;0,2198;0;0;2979575,0000
0;0;0;0;0;0;1023;3744;0;0;0,8950;0,4234;0;0,2146;0;0;3101193,0000
0;0;0;0;0;0;1026;3830;0;0;0,8976;0,4332;0;0,2113;0;0;3189300,0000
0;0;0;0;0;0;1026;3947;0;0;0,8976;0,4464;0;0,2063;0;0;3309342,0000
0;0;0;0;0;0;1027;4064;0;0;0,8985;0,4596;0;0,2017;0;0;3429442,5000
0;0;0;0;0;0;1029;4162;0;0;0,9003;0,4707;0;0,1982;0;0;3530186,5000
0;0;0;0;0;0;1029;4279;0;0;0,9003;0,4839;0;0,1939;0;0;3650579,5000
0;0;0;0;0;0;1031;4409;0;0;0,9020;0,4986;0;0,1895;0;0;3784479,5000
0;0;0;0;0;0;1034;4534;0;0;0,9046;0,5128;0;0,1857;0;0;3913542,0000
0;0;0;0;0;0;1041;4758;0;0;0,9108;0,5381;0;0,1795;0;0;4145942,0000
0;0;0;0;0;0;1046;4962;0;0;0,9151;0,5612;0;0,1741;0;0;4358816,0000
0;0;0;0;0;0;1047;5186;0;0;0,9160;0,5865;0;0,1680;0;0;4593232,0000
0;0;0;0;0;0;1052;5436;0;0;0,9204;0,6148;0;0,1621;0;0;4855607,0000
0;0;0;0;0;0;1055;5646;0;0;0,9230;0,6385;0;0,1574;0;0;5076842,0000
0;0;0;0;0;0;1055;5854;0;0;0,9230;0,6621;0;0,1527;0;0;5296282,0000
0;0;0;0;0;0;1058;6102;0;0;0,9256;0,6901;0;0,1478;0;0;5558294,0000
0;0;0;0;0;0;1100;6655;0;0;0,9624;0,7527;0;0,1418;0;0;6154981,0000
0;0;0;0;0;0;1118;6959;0;0;0,9781;0,7870;0;0,1384;0;0;6492117,0000
0;0;0;0;0;0;1119;7212;0;0;0,9790;0,8157;0;0,1343;0;0;6775097,5000
0;0;0;0;0;0;1120;7358;0;0;0,9799;0,8322;0;0,1321;0;0;6938544,5000
0;0;0;0;0;0;1121;7491;0;0;0,9808;0,8472;0;0,1302;0;0;7087571,0000
0;0;0;0;0;0;1125;7573;0;0;0,9843;0,8565;0;0,1293;0;0;7179657,0000
0;0;0;0;0;0;1125;7629;0;0;0,9843;0,8628;0;0,1285;0;0;7242657,0000
0;0;0;0;0;0;1126;7685;0;0;0,9851;0,8691;0;0,1278;0;0;7305685,0000
0;0;0;0;0;0;1127;7756;0;0;0,9860;0,8772;0;0,1269;0;0;7385666,5000
0;0;0;0;0;0;1128;7841;0;0;0,9869;0,8868;0;0,1258;0;0;7481504,0000
0;0;0;0;0;0;1143;8842;0;0;1,0000;1,0000;0;0,1145;0;0;0,8527
