ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;343;66;0;0;0,3001;0,0075;0;0,8386;0;0;17395,5000
0;0;0;0;0;0;350;68;0;0;0,3062;0,0077;0;0,8373;0;0;18088,5000
0;0;0;0;0;0;356;75;0;0;0,3115;0,0085;0;0,8260;0;0;20559,5000
0;0;0;0;0;0;363;81;0;0;0,3176;0,0092;0;0,8176;0;0;22716,5000
0;0;0;0;0;0;368;89;0;0;0,3220;0,0101;0;0,8053;0;0;25640,5000
0;0;0;0;0;0;380;97;0;0;0,3325;0,0110;0;0,7966;0;0;28632,5000
0;0;0;0;0;0;389;101;0;0;0,3403;0,0114;0;0,7939;0;0;30170,5000
0;0;0;0;0;0;397;113;0;0;0,3473;0,0128;0;0,7784;0;0;34886,5000
0;0;0;0;0;0;405;118;0;0;0,3543;0,0133;0;0,7744;0;0;36891,5000
0;0;0;0;0;0;415;128;0;0;0,3631;0,0145;0;0,7643;0;0;40991,5000
0;0;0;0;0;0;425;130;0;0;0,3718;0,0147;0;0,7658;0;0;41831,5000
0;0;0;0;0;0;434;137;0;0;0,3797;0,0155;0;0,7601;0;0;44838,0000
0;0;0;0;0;0;445;150;0;0;0,3893;0,0170;0;0,7479;0;0;50551,5000
0;0;0;0;0;0;457;167;0;0;0,3998;0,0189;0;0,7324;0;0;58218,5000
0;0;0;0;0;0;470;180;0;0;0,4112;0,0204;0;0,7231;0;0;64244,0000
0;0;0;0;0;0;482;196;0;0;0,4217;0,0222;0;0,7109;0;0;71860,0000
0;0;0;0;0;0;493;211;0;0;0,4313;0,0239;0;0,7003;0;0;79172,5000
0;0;0;0;0;0;508;229;0;0;0,4444;0,0259;0;0,6893;0;0;88181,5000
0;0;0;0;0;0;520;243;0;0;0,4549;0,0275;0;0,6815;0;0;95377,5000
0;0;0;0;0;0;530;260;0;0;0,4637;0,0294;0;0,6709;0;0;104302,5000
